seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether,risk_budget,fixed_risk_score
7,12017,combined_fixture_stress_7_12017_free,combined_fixture_stress,latent_fixture_inference_v5,free,free,free,direct_translate,0.43114,1,0.17982,1,1,0,0,0,0.80202,1.94651,0.71793,0.07956,0.55,0.43114,0.11817,0.09921,0.14553,0.10363,0.10232,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.50023,1,0.25000,0,0,1,0,0,0.17500,2.21578,0.54433,0.29630,0.55,0.00448,0.50023,0.03896,0.03595,0.22262,0.19776,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.52396,1,0.25500,1,1,0,0,0,0.79450,1.99896,0.57324,0.18212,0.55,0.02756,0.52396,0.04286,0.04121,0.19453,0.16988,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.70896,1,0.25328,1,1,0,0,0,0.79467,1.99890,0.61716,0.14657,0.55,0.00028,0.70896,0.00349,0.00439,0.18065,0.10223,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,clamp,release_clamp_pull,0.25640,1,0.29280,1,1,0,0,0,0.79072,2.00028,0.50679,0.24325,0.55,0.10420,0.25640,0.11167,0.11202,0.23035,0.18536,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.44559,1,0.35428,0,0,1,1,0,0.02006,2.96143,0.11119,0.01236,0.55,0.04069,0.44559,0.05781,0.05650,0.21697,0.18243,0.12,0.55000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.49327,1,0.22054,0,0,1,0,0,0.17795,2.21475,0.59359,0.35235,0.55,0.03585,0.49327,0.04531,0.04468,0.23660,0.14429,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,clamp,release_clamp_pull,0.41968,1,0.28000,1,1,0,0,0,0.79200,1.99983,0.51415,0.23605,0.55,0.00178,0.41968,0.02260,0.02235,0.33257,0.20102,0.12,0.00000
7,12018,combined_fixture_stress_7_12018_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,cautious_probe_pull,0.34846,0,0.66000,0,0,1,1,1,0.00630,2.97213,0.02445,0.00060,0.55,0.03208,0.32697,0.04561,0.04655,0.34846,0.20032,0.12,1.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.54287,1,0.25000,0,0,1,0,0,0.17500,2.02010,0.57805,0.33414,0.55,0.03967,0.03250,0.54287,0.20641,0.05259,0.12597,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.58273,1,0.25500,0,1,0,1,0,0.35752,2.50327,0.61062,0.15162,0.55,0.04330,0.03939,0.58273,0.17863,0.05094,0.10502,0.12,0.55000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.68982,1,0.25481,1,1,0,0,0,0.79452,1.80327,0.64053,0.12922,0.55,0.00413,0.09738,0.68982,0.17536,0.02188,0.01142,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.25301,1,0.29280,0,0,1,0,0,0.17072,2.02160,0.52991,0.28081,0.55,0.11864,0.13994,0.25301,0.21513,0.13216,0.14112,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.48245,1,0.33649,1,1,0,0,0,0.78635,1.80613,0.60451,0.15641,0.55,0.06086,0.06555,0.48245,0.20023,0.07250,0.11842,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.51870,1,0.21850,1,1,0,0,0,0.79815,1.80200,0.62500,0.14062,0.55,0.06434,0.05335,0.51870,0.22423,0.05593,0.08344,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.42670,1,0.28000,1,1,0,0,0,0.79200,1.80415,0.54054,0.21110,0.55,0.02398,0.15656,0.42670,0.25062,0.05688,0.08525,0.12,0.00000
7,12019,combined_fixture_stress_7_12019_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.31286,1,0.18810,0,0,1,0,1,0.02754,2.05993,0.08195,0.00672,0.55,0.04892,0.20447,0.31286,0.26003,0.08450,0.08922,0.12,0.45000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.25918,1,0.25000,1,1,0,0,0,0.67500,1.88188,0.49369,0.25635,0.55,0.09908,0.07532,0.15560,0.20568,0.20514,0.25918,0.18,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.27126,1,0.25500,0,1,0,1,0,0.30352,2.58206,0.51848,0.23186,0.55,0.09400,0.07328,0.15003,0.20603,0.20540,0.27126,0.18,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,slot,follow_slot_axis,0.23352,0,0.80000,0,0,1,1,0,0.05400,2.77613,0.01571,0.00025,0.55,0.00182,0.11572,0.18550,0.23352,0.23098,0.23245,0.18,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.24478,1,0.29280,1,1,0,0,0,0.67072,1.88338,0.49683,0.25318,0.55,0.12079,0.16922,0.14625,0.16140,0.15754,0.24478,0.18,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,cautious_probe_pull,0.26665,1,0.33983,0,1,0,0,1,0.29971,1.88503,0.17955,0.67313,0.55,0.09951,0.10265,0.14864,0.19222,0.19033,0.26665,0.18,0.45000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,cautious_probe_pull,0.34207,1,0.23263,0,0,1,1,0,0.02553,2.79828,0.19425,0.03773,0.55,0.08801,0.07864,0.12202,0.21836,0.15090,0.34207,0.18,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.31878,1,0.28000,1,1,0,0,0,0.67200,1.88293,0.48871,0.26142,0.55,0.05840,0.20969,0.11077,0.15324,0.14913,0.31878,0.18,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,cautious_probe_pull,0.31713,1,0.18780,0,0,1,1,1,0.02755,2.79671,0.21155,0.04475,0.55,0.06290,0.25452,0.10412,0.13340,0.12794,0.31713,0.18,1.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,prototype_system_id,free,unknown,free,direct_translate,0.80933,1,0.25000,1,1,0,0,0,0.79500,1.85436,0.73164,0.07202,0.55,0.80933,0.00846,0.08129,0.04134,0.01860,0.04098,0.18,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,calibrated_prototype_system_id,free,unknown,free,direct_translate,0.79650,1,0.25500,1,1,0,0,0,0.79450,1.85453,0.75574,0.05967,0.55,0.79650,0.02836,0.06195,0.04091,0.03154,0.04074,0.18,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,random_forest_probe_classifier,free,unknown,free,direct_translate,0.76410,1,0.24887,0,1,0,1,0,0.35780,2.55432,0.75952,0.05783,0.55,0.76410,0.04667,0.05182,0.06336,0.03298,0.04108,0.18,0.55000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.28069,1,0.29280,1,1,0,0,0,0.79072,1.85585,0.62295,0.14217,0.55,0.28069,0.12813,0.16423,0.14984,0.13255,0.14457,0.18,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.65705,1,0.34115,1,1,0,0,0,0.78589,1.85755,0.73724,0.06904,0.55,0.65705,0.05078,0.09558,0.07145,0.05584,0.06930,0.18,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.70714,1,0.20343,1,1,0,0,0,0.79966,1.85273,0.76825,0.05371,0.55,0.70714,0.04435,0.08828,0.05740,0.04729,0.05554,0.18,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.57412,1,0.28000,0,1,0,0,1,0.35640,1.85541,0.66400,0.11290,0.55,0.57412,0.07088,0.11331,0.10973,0.05495,0.07700,0.18,0.45000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.37413,1,0.18381,0,0,1,0,1,0.02773,2.11104,0.44764,0.20038,0.55,0.37413,0.11459,0.14708,0.15331,0.09521,0.11568,0.18,0.45000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,hinge,pivot_rotate,0.25301,0,0.82000,0,0,1,1,0,0.05310,2.82990,0.01582,0.00025,0.55,0.01271,0.24478,0.25301,0.07156,0.18778,0.23015,0.18,0.55000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,hinge,pivot_rotate,0.25311,0,0.74000,0,0,1,1,1,0.05670,2.82710,0.01582,0.00025,0.55,0.03076,0.24328,0.25311,0.06828,0.17846,0.22610,0.18,1.00000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.36148,1,0.28108,0,0,1,0,0,0.17189,2.11104,0.54494,0.29696,0.55,0.00039,0.36148,0.31530,0.00940,0.17300,0.14042,0.18,0.00000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.21925,0,0.79000,0,0,1,1,0,0.00045,2.87085,0.01563,0.00024,0.55,0.10567,0.20206,0.15378,0.12374,0.21925,0.19550,0.18,0.55000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.23409,1,0.34465,0,1,0,1,1,0.29949,2.63826,0.10566,0.79985,0.55,0.04439,0.23409,0.22223,0.08201,0.19709,0.22018,0.18,1.00000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,hinge,cautious_probe_pull,0.28646,0,0.70000,0,0,1,1,0,0.00450,2.86770,0.01600,0.00026,0.55,0.03780,0.26550,0.28646,0.06091,0.15970,0.18963,0.18,0.55000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.30382,0,0.78000,0,0,1,1,1,0.00090,2.87050,0.01610,0.00026,0.55,0.00558,0.23889,0.17748,0.05118,0.30382,0.22305,0.18,1.00000
0,12020,combined_fixture_stress_0_12020_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,cautious_probe_pull,0.32609,0,0.66000,0,0,1,0,1,0.00630,2.16630,0.02426,0.00059,0.55,0.03403,0.22376,0.13769,0.06756,0.32609,0.21086,0.18,0.45000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.70333,1,0.25000,1,1,0,0,0,0.79500,1.82475,0.60784,0.15379,0.55,0.03641,0.04339,0.70333,0.06514,0.05020,0.10152,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.73416,1,0.25500,0,0,1,0,0,0.17450,2.04193,0.63994,0.40952,0.55,0.03999,0.04353,0.73416,0.05575,0.04717,0.07940,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.78735,1,0.24701,1,1,0,0,0,0.79530,1.82465,0.66189,0.11432,0.55,0.00604,0.12678,0.78735,0.02946,0.03190,0.01848,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.30080,1,0.29280,1,0,0,0,0,0.79072,1.82625,0.53888,0.21263,0.55,0.12202,0.15318,0.30080,0.14152,0.13746,0.14502,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.61102,1,0.33845,1,1,0,0,0,0.78615,1.82785,0.62943,0.13732,0.55,0.05969,0.07471,0.61102,0.08089,0.07195,0.10174,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.66932,1,0.20645,0,0,1,0,0,0.17935,2.04023,0.65875,0.43395,0.55,0.04753,0.05972,0.66932,0.06129,0.05603,0.10611,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.55045,1,0.28000,1,1,0,0,0,0.79200,1.82580,0.56285,0.19110,0.55,0.02436,0.20434,0.55045,0.07358,0.06918,0.07808,0.18,0.00000
0,12021,combined_fixture_stress_0_12021_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.39428,1,0.18240,0,0,0,1,1,0.30679,2.56439,0.08568,0.83598,0.55,0.05190,0.25766,0.39428,0.10158,0.10108,0.09350,0.18,1.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,prototype_system_id,slot,unknown,slot,follow_slot_axis,0.63984,1,0.25000,1,1,0,0,0,0.79500,2.02314,0.62302,0.14211,0.55,0.04120,0.03011,0.13311,0.63984,0.07718,0.07857,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,unknown,slot,follow_slot_axis,0.68184,1,0.25500,0,1,0,1,0,0.35752,2.72331,0.65714,0.11756,0.55,0.04320,0.03752,0.10640,0.68184,0.06505,0.06598,0.18,0.55000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,random_forest_probe_classifier,slot,unknown,slot,follow_slot_axis,0.64949,1,0.25804,1,1,0,0,0,0.79420,2.02342,0.65880,0.11642,0.55,0.00196,0.18597,0.14046,0.64949,0.01557,0.00655,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,bayesian_fixture_belief,slot,unknown,slot,follow_slot_axis,0.29128,1,0.29280,1,1,0,0,0,0.79072,2.02463,0.56114,0.19260,0.55,0.12386,0.15649,0.14919,0.29128,0.14360,0.13558,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,robust_impedance_planner,slot,unknown,slot,follow_slot_axis,0.56722,1,0.35649,0,0,1,0,0,0.16435,2.24386,0.64238,0.41265,0.55,0.06305,0.07036,0.12369,0.56722,0.08899,0.08669,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,adaptive_probe_then_act,slot,unknown,slot,follow_slot_axis,0.67534,1,0.20597,1,1,0,0,0,0.79940,2.02159,0.68738,0.09773,0.55,0.04961,0.05813,0.08681,0.67534,0.06620,0.06390,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,particle_filter_fixture,slot,unknown,slot,follow_slot_axis,0.49926,1,0.28000,1,0,0,0,0,0.79200,2.02419,0.57941,0.17689,0.55,0.02119,0.28453,0.08594,0.49926,0.06073,0.04834,0.18,0.00000
0,12022,combined_fixture_stress_0_12022_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,unknown,slot,cautious_probe_pull,0.36158,1,0.18469,0,0,1,0,1,0.02769,2.27985,0.28127,0.07911,0.55,0.04703,0.35188,0.09010,0.36158,0.08302,0.06639,0.18,0.45000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,prototype_system_id,suction,unknown,suction,peel_then_translate,0.65846,1,0.25000,1,1,0,0,0,0.67500,1.96963,0.58142,0.17521,0.55,0.01484,0.08922,0.03724,0.11293,0.65846,0.08731,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,unknown,suction,peel_then_translate,0.69530,1,0.25500,1,1,0,0,0,0.67450,1.96981,0.61412,0.14890,0.55,0.03080,0.07245,0.04085,0.08947,0.69530,0.07114,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,random_forest_probe_classifier,suction,unknown,suction,peel_then_translate,0.96405,1,0.23288,0,0,1,0,0,0.05671,2.18603,0.68111,0.46391,0.55,0.00034,0.02105,0.00349,0.00215,0.96405,0.00892,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,bayesian_fixture_belief,suction,unknown,suction,peel_then_translate,0.41965,1,0.29280,1,1,0,0,0,0.67072,1.97113,0.54443,0.20755,0.55,0.10315,0.13113,0.10925,0.11493,0.41965,0.12190,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,robust_impedance_planner,suction,unknown,suction,peel_then_translate,0.62668,1,0.34781,1,1,0,0,0,0.66522,1.97306,0.61211,0.15046,0.55,0.04373,0.09043,0.05547,0.09782,0.62668,0.08586,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,adaptive_probe_then_act,suction,unknown,suction,peel_then_translate,0.72507,1,0.20199,0,0,1,0,0,0.05980,2.18495,0.65285,0.42622,0.55,0.03695,0.06531,0.04357,0.06750,0.72507,0.06158,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,particle_filter_fixture,suction,unknown,suction,peel_then_translate,0.77923,1,0.28000,1,1,0,0,0,0.67200,1.97068,0.58533,0.17195,0.55,0.00602,0.07531,0.02126,0.06170,0.77923,0.05648,0.18,0.00000
0,12023,combined_fixture_stress_0_12023_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,unknown,suction,peel_then_translate,0.70210,1,0.16085,1,1,0,0,0,0.68391,1.96651,0.66878,0.10971,0.55,0.03329,0.09085,0.04425,0.06150,0.70210,0.06802,0.18,0.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,prototype_system_id,tether,suction,tether,unwind_tether,0.44163,1,0.25000,1,1,0,0,0,0.67500,1.84794,0.52551,0.22514,0.55,0.03060,0.09573,0.09288,0.19286,0.14630,0.44163,0.18,0.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,suction,tether,unwind_tether,0.46813,1,0.25500,0,0,1,0,0,0.05450,2.06511,0.55439,0.30735,0.55,0.02341,0.06950,0.06716,0.16122,0.21059,0.46813,0.18,0.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,random_forest_probe_classifier,tether,suction,tether,unwind_tether,0.43845,1,0.27492,0,1,0,1,0,0.30263,2.54881,0.55237,0.20037,0.55,0.00180,0.10577,0.01066,0.24543,0.19788,0.43845,0.18,0.55000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,bayesian_fixture_belief,tether,suction,tether,unwind_tether,0.26047,1,0.29280,0,0,1,0,0,0.05072,2.06644,0.49959,0.24959,0.55,0.10150,0.15723,0.11920,0.15285,0.20874,0.26047,0.18,0.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,robust_impedance_planner,tether,suction,tether,cautious_probe_pull,0.41470,1,0.33674,0,0,1,1,1,0.02085,2.76797,0.18969,0.03598,0.55,0.05066,0.10847,0.09225,0.17278,0.16114,0.41470,0.18,1.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,adaptive_probe_then_act,tether,suction,tether,unwind_tether,0.42724,1,0.22582,0,0,1,0,0,0.05742,2.06409,0.57108,0.32613,0.55,0.04029,0.08009,0.08257,0.23535,0.13447,0.42724,0.18,0.00000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,particle_filter_fixture,tether,suction,tether,unwind_tether,0.43565,1,0.28000,0,1,0,0,1,0.30240,1.84899,0.50847,0.24160,0.55,0.01638,0.20623,0.06545,0.15702,0.11926,0.43565,0.18,0.45000
0,12024,combined_fixture_stress_0_12024_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,suction,tether,cautious_probe_pull,0.36891,1,0.18418,0,1,0,1,1,0.30671,2.54564,0.21624,0.61429,0.55,0.03844,0.23939,0.07355,0.14224,0.13746,0.36891,0.18,1.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,prototype_system_id,free,free,free,direct_translate,0.84765,1,0.25000,1,1,0,0,0,0.79500,1.80937,0.73993,0.06764,0.55,0.84765,0.00632,0.05743,0.03058,0.01409,0.04393,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,calibrated_prototype_system_id,free,free,free,direct_translate,0.89689,1,0.25500,0,0,1,1,0,0.07852,2.72654,0.77826,0.60569,0.55,0.89689,0.01177,0.03202,0.01983,0.01391,0.02557,0.18,0.55000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,random_forest_probe_classifier,free,free,free,direct_translate,0.78934,1,0.24685,1,1,0,0,0,0.79531,1.80926,0.76584,0.05483,0.55,0.78934,0.04456,0.05894,0.04119,0.03371,0.03226,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,bayesian_fixture_belief,free,free,free,direct_translate,0.37999,1,0.29280,0,0,1,0,0,0.17072,2.02787,0.64464,0.41556,0.55,0.37999,0.11261,0.13922,0.12457,0.11611,0.12751,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,robust_impedance_planner,free,free,free,direct_translate,0.71292,1,0.33706,1,1,0,0,0,0.78629,1.81241,0.75113,0.06194,0.55,0.71292,0.04422,0.07408,0.05714,0.04792,0.06372,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,adaptive_probe_then_act,free,free,free,direct_translate,0.76660,1,0.19867,1,1,0,0,0,0.80013,1.80757,0.78351,0.04687,0.55,0.76660,0.03880,0.05701,0.04652,0.04096,0.05011,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,particle_filter_fixture,free,free,free,direct_translate,0.63086,1,0.28000,1,1,0,0,0,0.79200,1.81042,0.67598,0.10499,0.55,0.63086,0.06698,0.11082,0.07206,0.05406,0.06522,0.18,0.00000
0,12025,combined_fixture_stress_0_12025_free,combined_fixture_stress,latent_fixture_inference_v5,free,free,free,direct_translate,0.45256,1,0.17832,1,1,0,0,0,0.80217,1.80686,0.72344,0.07649,0.55,0.45256,0.10625,0.14585,0.10790,0.09075,0.09669,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.44965,1,0.25000,1,1,0,0,0,0.79500,1.88134,0.53537,0.21588,0.55,0.00571,0.44965,0.06932,0.02995,0.26143,0.18393,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.46988,1,0.25500,0,0,1,0,0,0.17450,2.09851,0.56323,0.31722,0.55,0.02793,0.46988,0.06275,0.03837,0.24079,0.16027,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.59991,1,0.26201,1,1,0,0,0,0.79380,1.88176,0.59432,0.16458,0.55,0.00027,0.59991,0.05020,0.00266,0.31289,0.03408,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.26901,0,0.79000,0,0,1,0,0,0.00100,2.15924,0.01591,0.00025,0.55,0.10600,0.22334,0.12152,0.11143,0.26901,0.16869,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.39583,1,0.34360,0,0,1,0,1,0.02054,2.14361,0.11201,0.01255,0.55,0.04178,0.39583,0.07782,0.05369,0.26249,0.16839,0.18,0.45000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.45757,1,0.22339,1,1,0,0,0,0.79766,1.88041,0.58595,0.17144,0.55,0.03663,0.45757,0.12352,0.04320,0.22128,0.11781,0.18,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.42758,0,0.78000,0,0,1,0,1,0.00090,2.15889,0.01679,0.00028,0.55,0.00226,0.35188,0.04435,0.01693,0.42758,0.15699,0.18,0.45000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.44737,0,0.66000,0,0,1,0,0,0.01400,2.15469,0.01691,0.00029,0.55,0.03278,0.26438,0.06092,0.04246,0.44737,0.15209,0.18,0.00000
1,12019,combined_fixture_stress_1_12019_hinge,combined_fixture_stress,prototype_system_id,hinge,hinge,hinge,pivot_rotate,0.69780,1,0.25000,0,1,0,1,0,0.35775,2.68347,0.60681,0.15460,0.55,0.02152,0.03448,0.69780,0.08769,0.04329,0.11522,0.18,0.55000
1,12019,combined_fixture_stress_1_12019_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,hinge,hinge,pivot_rotate,0.80535,1,0.25500,1,1,0,0,0,0.79450,1.98364,0.65372,0.11991,0.55,0.01723,0.02303,0.80535,0.05391,0.02744,0.07304,0.18,0.00000
1,12019,combined_fixture_stress_1_12019_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,hinge,hinge,pivot_rotate,0.79041,1,0.24677,1,1,0,0,0,0.79532,1.98335,0.66256,0.11386,0.55,0.00359,0.10690,0.79041,0.02517,0.01994,0.05398,0.18,0.00000
1,12019,combined_fixture_stress_1_12019_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,hinge,hinge,pivot_rotate,0.39390,1,0.29280,1,0,0,0,0,0.79072,1.98497,0.55635,0.19683,0.55,0.10487,0.12906,0.39390,0.13023,0.11672,0.12522,0.18,0.00000
